Gads,Pasv_nos,Pasv_ATVK,Ter_ied_vien_nos,Ter_ied_vien_ATVK,Vecuma_grupa,Mir_vir_skaits,Mir_siev_skaits
2023,MADONAS NOVADS,038000,OŠUPES PAGASTS,038540,62-74,2,0
2023,MADONAS NOVADS,038000,OŠUPES PAGASTS,038540,7-14,0,0
2023,MADONAS NOVADS,038000,OŠUPES PAGASTS,038540,75 un vec.,2,6
2023,MADONAS NOVADS,038000,PRAULIENAS PAGASTS,038550,0-6,0,0
2023,MADONAS NOVADS,038000,PRAULIENAS PAGASTS,038550,15-18,0,0
2023,MADONAS NOVADS,038000,PRAULIENAS PAGASTS,038550,19-24,0,0
2023,MADONAS NOVADS,038000,PRAULIENAS PAGASTS,038550,25-49,1,0
2023,MADONAS NOVADS,038000,PRAULIENAS PAGASTS,038550,50-61,2,0
2023,MADONAS NOVADS,038000,PRAULIENAS PAGASTS,038550,62-74,6,1
2023,MADONAS NOVADS,038000,PRAULIENAS PAGASTS,038550,7-14,0,0
2023,MADONAS NOVADS,038000,PRAULIENAS PAGASTS,038550,75 un vec.,3,7
2023,MADONAS NOVADS,038000,SARKAŅU PAGASTS,038560,0-6,0,0
2023,MADONAS NOVADS,038000,SARKAŅU PAGASTS,038560,15-18,0,0
2023,MADONAS NOVADS,038000,SARKAŅU PAGASTS,038560,19-24,0,0
2023,MADONAS NOVADS,038000,SARKAŅU PAGASTS,038560,25-49,1,0
2023,MADONAS NOVADS,038000,SARKAŅU PAGASTS,038560,50-61,1,0
2023,MADONAS NOVADS,038000,SARKAŅU PAGASTS,038560,62-74,4,1
2023,MADONAS NOVADS,038000,SARKAŅU PAGASTS,038560,7-14,0,0
2023,MADONAS NOVADS,038000,SARKAŅU PAGASTS,038560,75 un vec.,1,5
2023,MADONAS NOVADS,038000,SAUSNĒJAS PAGASTS,038570,0-6,0,0
2023,MADONAS NOVADS,038000,SAUSNĒJAS PAGASTS,038570,15-18,0,0
2023,MADONAS NOVADS,038000,SAUSNĒJAS PAGASTS,038570,19-24,0,0
2023,MADONAS NOVADS,038000,SAUSNĒJAS PAGASTS,038570,25-49,0,0
2023,MADONAS NOVADS,038000,SAUSNĒJAS PAGASTS,038570,50-61,0,0
2023,MADONAS NOVADS,038000,SAUSNĒJAS PAGASTS,038570,62-74,3,0
2023,MADONAS NOVADS,038000,SAUSNĒJAS PAGASTS,038570,7-14,0,0
2023,MADONAS NOVADS,038000,SAUSNĒJAS PAGASTS,038570,75 un vec.,2,2
2023,MADONAS NOVADS,038000,VESTIENAS PAGASTS,038580,0-6,0,0
2023,MADONAS NOVADS,038000,VESTIENAS PAGASTS,038580,15-18,0,0
2023,MADONAS NOVADS,038000,VESTIENAS PAGASTS,038580,19-24,0,0
2023,MADONAS NOVADS,038000,VESTIENAS PAGASTS,038580,25-49,1,0
2023,MADONAS NOVADS,038000,VESTIENAS PAGASTS,038580,50-61,1,0
2023,MADONAS NOVADS,038000,VESTIENAS PAGASTS,038580,62-74,1,2
2023,MADONAS NOVADS,038000,VESTIENAS PAGASTS,038580,7-14,0,0
2023,MADONAS NOVADS,038000,VESTIENAS PAGASTS,038580,75 un vec.,1,6
2023,MĀRUPES NOVADS,039000,BABĪTES PAGASTS,039400,0-6,1,0
2023,MĀRUPES NOVADS,039000,BABĪTES PAGASTS,039400,15-18,0,0
2023,MĀRUPES NOVADS,039000,BABĪTES PAGASTS,039400,19-24,0,0
2023,MĀRUPES NOVADS,039000,BABĪTES PAGASTS,039400,25-49,2,1
2023,MĀRUPES NOVADS,039000,BABĪTES PAGASTS,039400,50-61,2,2
2023,MĀRUPES NOVADS,039000,BABĪTES PAGASTS,039400,62-74,6,9
2023,MĀRUPES NOVADS,039000,BABĪTES PAGASTS,039400,7-14,0,0
2023,MĀRUPES NOVADS,039000,BABĪTES PAGASTS,039400,75 un vec.,13,29
2023,MĀRUPES NOVADS,039000,MĀRUPE,039200,0-6,0,0
2023,MĀRUPES NOVADS,039000,MĀRUPE,039200,15-18,0,0
2023,MĀRUPES NOVADS,039000,MĀRUPE,039200,19-24,0,0
2023,MĀRUPES NOVADS,039000,MĀRUPE,039200,25-49,5,1
2023,MĀRUPES NOVADS,039000,MĀRUPE,039200,50-61,8,4
2023,MĀRUPES NOVADS,039000,MĀRUPE,039200,62-74,8,5
2023,MĀRUPES NOVADS,039000,MĀRUPE,039200,7-14,1,0
2023,MĀRUPES NOVADS,039000,MĀRUPE,039200,75 un vec.,3,30
2023,MĀRUPES NOVADS,039000,MĀRUPES PAGASTS,039411,0-6,0,1
2023,MĀRUPES NOVADS,039000,MĀRUPES PAGASTS,039411,15-18,0,0
2023,MĀRUPES NOVADS,039000,MĀRUPES PAGASTS,039411,19-24,0,0
2023,MĀRUPES NOVADS,039000,MĀRUPES PAGASTS,039411,25-49,8,0
2023,MĀRUPES NOVADS,039000,MĀRUPES PAGASTS,039411,50-61,8,1
2023,MĀRUPES NOVADS,039000,MĀRUPES PAGASTS,039411,62-74,12,6
2023,MĀRUPES NOVADS,039000,MĀRUPES PAGASTS,039411,7-14,0,0
2023,MĀRUPES NOVADS,039000,MĀRUPES PAGASTS,039411,75 un vec.,13,27
2023,MĀRUPES NOVADS,039000,SALAS PAGASTS,039420,0-6,0,0
2023,MĀRUPES NOVADS,039000,SALAS PAGASTS,039420,15-18,0,0
2023,MĀRUPES NOVADS,039000,SALAS PAGASTS,039420,19-24,0,0
2023,MĀRUPES NOVADS,039000,SALAS PAGASTS,039420,25-49,0,0
2023,MĀRUPES NOVADS,039000,SALAS PAGASTS,039420,50-61,2,1
2023,MĀRUPES NOVADS,039000,SALAS PAGASTS,039420,62-74,3,2
2023,MĀRUPES NOVADS,039000,SALAS PAGASTS,039420,7-14,0,0
2023,MĀRUPES NOVADS,039000,SALAS PAGASTS,039420,75 un vec.,7,6
2023,OGRES NOVADS,040000,BIRZGALES PAGASTS,040400,0-6,0,0
2023,OGRES NOVADS,040000,BIRZGALES PAGASTS,040400,15-18,0,0
2023,OGRES NOVADS,040000,BIRZGALES PAGASTS,040400,19-24,0,0
2023,OGRES NOVADS,040000,BIRZGALES PAGASTS,040400,25-49,1,1
2023,OGRES NOVADS,040000,BIRZGALES PAGASTS,040400,50-61,1,1
2023,OGRES NOVADS,040000,BIRZGALES PAGASTS,040400,62-74,8,4
2023,OGRES NOVADS,040000,BIRZGALES PAGASTS,040400,7-14,0,0
2023,OGRES NOVADS,040000,BIRZGALES PAGASTS,040400,75 un vec.,5,9
2023,OGRES NOVADS,040000,IKŠĶILE,040200,0-6,1,0
2023,OGRES NOVADS,040000,IKŠĶILE,040200,15-18,0,0
2023,OGRES NOVADS,040000,IKŠĶILE,040200,19-24,1,0
2023,OGRES NOVADS,040000,IKŠĶILE,040200,25-49,8,1
2023,OGRES NOVADS,040000,IKŠĶILE,040200,50-61,6,0
2023,OGRES NOVADS,040000,IKŠĶILE,040200,62-74,8,9
2023,OGRES NOVADS,040000,IKŠĶILE,040200,7-14,0,0
2023,OGRES NOVADS,040000,IKŠĶILE,040200,75 un vec.,20,23
2023,OGRES NOVADS,040000,JUMPRAVAS PAGASTS,040410,0-6,0,0
2023,OGRES NOVADS,040000,JUMPRAVAS PAGASTS,040410,15-18,0,0
2023,OGRES NOVADS,040000,JUMPRAVAS PAGASTS,040410,19-24,0,0
2023,OGRES NOVADS,040000,JUMPRAVAS PAGASTS,040410,25-49,1,1
2023,OGRES NOVADS,040000,JUMPRAVAS PAGASTS,040410,50-61,4,0
2023,OGRES NOVADS,040000,JUMPRAVAS PAGASTS,040410,62-74,3,1
2023,OGRES NOVADS,040000,JUMPRAVAS PAGASTS,040410,7-14,0,0
2023,OGRES NOVADS,040000,JUMPRAVAS PAGASTS,040410,75 un vec.,7,8
2023,OGRES NOVADS,040000,KRAPES PAGASTS,040420,0-6,0,0
2023,OGRES NOVADS,040000,KRAPES PAGASTS,040420,15-18,0,0
2023,OGRES NOVADS,040000,KRAPES PAGASTS,040420,19-24,0,0
2023,OGRES NOVADS,040000,KRAPES PAGASTS,040420,25-49,1,0
2023,OGRES NOVADS,040000,KRAPES PAGASTS,040420,50-61,0,1
2023,OGRES NOVADS,040000,KRAPES PAGASTS,040420,62-74,2,1
2023,OGRES NOVADS,040000,KRAPES PAGASTS,040420,7-14,0,0
2023,OGRES NOVADS,040000,KRAPES PAGASTS,040420,75 un vec.,2,2
2023,OGRES NOVADS,040000,ĶEGUMS,040210,0-6,0,0
2023,OGRES NOVADS,040000,ĶEGUMS,040210,15-18,0,0
2023,OGRES NOVADS,040000,ĶEGUMS,040210,19-24,0,0
2023,OGRES NOVADS,040000,ĶEGUMS,040210,25-49,1,0
2023,OGRES NOVADS,040000,ĶEGUMS,040210,50-61,1,1
2023,OGRES NOVADS,040000,ĶEGUMS,040210,62-74,4,4
2023,OGRES NOVADS,040000,ĶEGUMS,040210,7-14,0,0
2023,OGRES NOVADS,040000,ĶEGUMS,040210,75 un vec.,3,8
2023,OGRES NOVADS,040000,ĶEIPENES PAGASTS,040430,0-6,0,0
2023,OGRES NOVADS,040000,ĶEIPENES PAGASTS,040430,15-18,0,0
2023,OGRES NOVADS,040000,ĶEIPENES PAGASTS,040430,19-24,0,0
2023,OGRES NOVADS,040000,ĶEIPENES PAGASTS,040430,25-49,0,0
2023,OGRES NOVADS,040000,ĶEIPENES PAGASTS,040430,50-61,0,1
2023,OGRES NOVADS,040000,ĶEIPENES PAGASTS,040430,62-74,2,0
2023,OGRES NOVADS,040000,ĶEIPENES PAGASTS,040430,7-14,0,0
2023,OGRES NOVADS,040000,ĶEIPENES PAGASTS,040430,75 un vec.,3,8
2023,OGRES NOVADS,040000,LAUBERES PAGASTS,040440,0-6,0,0
2023,OGRES NOVADS,040000,LAUBERES PAGASTS,040440,15-18,0,0
2023,OGRES NOVADS,040000,LAUBERES PAGASTS,040440,19-24,0,0
2023,OGRES NOVADS,040000,LAUBERES PAGASTS,040440,25-49,0,0
2023,OGRES NOVADS,040000,LAUBERES PAGASTS,040440,50-61,1,1
2023,OGRES NOVADS,040000,LAUBERES PAGASTS,040440,62-74,1,1
2023,OGRES NOVADS,040000,LAUBERES PAGASTS,040440,7-14,0,0
2023,OGRES NOVADS,040000,LAUBERES PAGASTS,040440,75 un vec.,1,2
2023,OGRES NOVADS,040000,LĒDMANES PAGASTS,040450,0-6,0,0
2023,OGRES NOVADS,040000,LĒDMANES PAGASTS,040450,15-18,0,0
2023,OGRES NOVADS,040000,LĒDMANES PAGASTS,040450,19-24,0,0
2023,OGRES NOVADS,040000,LĒDMANES PAGASTS,040450,25-49,4,0
2023,OGRES NOVADS,040000,LĒDMANES PAGASTS,040450,50-61,0,3
2023,OGRES NOVADS,040000,LĒDMANES PAGASTS,040450,62-74,3,0
2023,OGRES NOVADS,040000,LĒDMANES PAGASTS,040450,7-14,0,0
2023,OGRES NOVADS,040000,LĒDMANES PAGASTS,040450,75 un vec.,5,8
2023,OGRES NOVADS,040000,LIELVĀRDE,040220,0-6,0,0
2023,OGRES NOVADS,040000,LIELVĀRDE,040220,15-18,0,0
2023,OGRES NOVADS,040000,LIELVĀRDE,040220,19-24,0,0
2023,OGRES NOVADS,040000,LIELVĀRDE,040220,25-49,3,1
2023,OGRES NOVADS,040000,LIELVĀRDE,040220,50-61,6,3
2023,OGRES NOVADS,040000,LIELVĀRDE,040220,62-74,10,9
2023,OGRES NOVADS,040000,LIELVĀRDE,040220,7-14,0,0
2023,OGRES NOVADS,040000,LIELVĀRDE,040220,75 un vec.,15,27
2023,OGRES NOVADS,040000,LIELVĀRDES PAGASTS,040460,0-6,0,0
2023,OGRES NOVADS,040000,LIELVĀRDES PAGASTS,040460,15-18,0,0
2023,OGRES NOVADS,040000,LIELVĀRDES PAGASTS,040460,19-24,0,0
2023,OGRES NOVADS,040000,LIELVĀRDES PAGASTS,040460,25-49,0,0
2023,OGRES NOVADS,040000,LIELVĀRDES PAGASTS,040460,50-61,3,0
2023,OGRES NOVADS,040000,LIELVĀRDES PAGASTS,040460,62-74,1,0
2023,OGRES NOVADS,040000,LIELVĀRDES PAGASTS,040460,7-14,0,0
2023,OGRES NOVADS,040000,LIELVĀRDES PAGASTS,040460,75 un vec.,1,3
2023,OGRES NOVADS,040000,MADLIENAS PAGASTS,040470,0-6,0,0
2023,OGRES NOVADS,040000,MADLIENAS PAGASTS,040470,15-18,0,0
2023,OGRES NOVADS,040000,MADLIENAS PAGASTS,040470,19-24,0,0
2023,OGRES NOVADS,040000,MADLIENAS PAGASTS,040470,25-49,2,0
2023,OGRES NOVADS,040000,MADLIENAS PAGASTS,040470,50-61,1,0
2023,OGRES NOVADS,040000,MADLIENAS PAGASTS,040470,62-74,4,2
2023,OGRES NOVADS,040000,MADLIENAS PAGASTS,040470,7-14,0,0
2023,OGRES NOVADS,040000,MADLIENAS PAGASTS,040470,75 un vec.,7,10
2023,OGRES NOVADS,040000,MAZOZOLU PAGASTS,040480,0-6,0,0
2023,OGRES NOVADS,040000,MAZOZOLU PAGASTS,040480,15-18,0,0
2023,OGRES NOVADS,040000,MAZOZOLU PAGASTS,040480,19-24,0,0
2023,OGRES NOVADS,040000,MAZOZOLU PAGASTS,040480,25-49,1,0
2023,OGRES NOVADS,040000,MAZOZOLU PAGASTS,040480,50-61,2,0
2023,OGRES NOVADS,040000,MAZOZOLU PAGASTS,040480,62-74,0,1
2023,OGRES NOVADS,040000,MAZOZOLU PAGASTS,040480,7-14,0,0
2023,OGRES NOVADS,040000,MAZOZOLU PAGASTS,040480,75 un vec.,2,3
2023,OGRES NOVADS,040000,MEŅĢELES PAGASTS,040490,0-6,0,0
2023,OGRES NOVADS,040000,MEŅĢELES PAGASTS,040490,15-18,0,0
2023,OGRES NOVADS,040000,MEŅĢELES PAGASTS,040490,19-24,0,0
2023,OGRES NOVADS,040000,MEŅĢELES PAGASTS,040490,25-49,2,0
2023,OGRES NOVADS,040000,MEŅĢELES PAGASTS,040490,50-61,1,1
2023,OGRES NOVADS,040000,MEŅĢELES PAGASTS,040490,62-74,1,1
2023,OGRES NOVADS,040000,MEŅĢELES PAGASTS,040490,7-14,0,0
2023,OGRES NOVADS,040000,MEŅĢELES PAGASTS,040490,75 un vec.,0,2
2023,OGRES NOVADS,040000,OGRE,040010,0-6,0,0
2023,OGRES NOVADS,040000,OGRE,040010,15-18,0,0
2023,OGRES NOVADS,040000,OGRE,040010,19-24,0,0
2023,OGRES NOVADS,040000,OGRE,040010,25-49,14,11
2023,OGRES NOVADS,040000,OGRE,040010,50-61,20,10
2023,OGRES NOVADS,040000,OGRE,040010,62-74,46,37
2023,OGRES NOVADS,040000,OGRE,040010,7-14,0,0
2023,OGRES NOVADS,040000,OGRE,040010,75 un vec.,69,132
2023,OGRES NOVADS,040000,OGRESGALA PAGASTS,040500,0-6,0,0
2023,OGRES NOVADS,040000,OGRESGALA PAGASTS,040500,15-18,0,0
2023,OGRES NOVADS,040000,OGRESGALA PAGASTS,040500,19-24,0,0
2023,OGRES NOVADS,040000,OGRESGALA PAGASTS,040500,25-49,4,1
2023,OGRES NOVADS,040000,OGRESGALA PAGASTS,040500,50-61,2,1
2023,OGRES NOVADS,040000,OGRESGALA PAGASTS,040500,62-74,12,0
2023,OGRES NOVADS,040000,OGRESGALA PAGASTS,040500,7-14,0,0
2023,OGRES NOVADS,040000,OGRESGALA PAGASTS,040500,75 un vec.,5,12
2023,OGRES NOVADS,040000,REMBATES PAGASTS,040510,0-6,0,0
2023,OGRES NOVADS,040000,REMBATES PAGASTS,040510,15-18,0,0
2023,OGRES NOVADS,040000,REMBATES PAGASTS,040510,19-24,0,0
2023,OGRES NOVADS,040000,REMBATES PAGASTS,040510,25-49,0,0
2023,OGRES NOVADS,040000,REMBATES PAGASTS,040510,50-61,4,0
2023,OGRES NOVADS,040000,REMBATES PAGASTS,040510,62-74,4,2
2023,OGRES NOVADS,040000,REMBATES PAGASTS,040510,7-14,0,0
2023,OGRES NOVADS,040000,REMBATES PAGASTS,040510,75 un vec.,6,5
2023,OGRES NOVADS,040000,SUNTAŽU PAGASTS,040520,0-6,0,0
2023,OGRES NOVADS,040000,SUNTAŽU PAGASTS,040520,15-18,0,0
2023,OGRES NOVADS,040000,SUNTAŽU PAGASTS,040520,19-24,0,0
2023,OGRES NOVADS,040000,SUNTAŽU PAGASTS,040520,25-49,1,2
2023,OGRES NOVADS,040000,SUNTAŽU PAGASTS,040520,50-61,1,0
2023,OGRES NOVADS,040000,SUNTAŽU PAGASTS,040520,62-74,5,2
2023,OGRES NOVADS,040000,SUNTAŽU PAGASTS,040520,7-14,0,0
2023,OGRES NOVADS,040000,SUNTAŽU PAGASTS,040520,75 un vec.,7,11
2023,OGRES NOVADS,040000,TAURUPES PAGASTS,040530,0-6,0,0
2023,OGRES NOVADS,040000,TAURUPES PAGASTS,040530,15-18,0,0
2023,OGRES NOVADS,040000,TAURUPES PAGASTS,040530,19-24,0,0
2023,OGRES NOVADS,040000,TAURUPES PAGASTS,040530,25-49,1,0
2023,OGRES NOVADS,040000,TAURUPES PAGASTS,040530,50-61,1,0
2023,OGRES NOVADS,040000,TAURUPES PAGASTS,040530,62-74,2,0
2023,OGRES NOVADS,040000,TAURUPES PAGASTS,040530,7-14,0,0
2023,OGRES NOVADS,040000,TAURUPES PAGASTS,040530,75 un vec.,3,6
2023,OGRES NOVADS,040000,TĪNŪŽU PAGASTS,040540,0-6,0,0
2023,OGRES NOVADS,040000,TĪNŪŽU PAGASTS,040540,15-18,0,0
2023,OGRES NOVADS,040000,TĪNŪŽU PAGASTS,040540,19-24,0,0
2023,OGRES NOVADS,040000,TĪNŪŽU PAGASTS,040540,25-49,3,1
2023,OGRES NOVADS,040000,TĪNŪŽU PAGASTS,040540,50-61,6,0
2023,OGRES NOVADS,040000,TĪNŪŽU PAGASTS,040540,62-74,7,0
2023,OGRES NOVADS,040000,TĪNŪŽU PAGASTS,040540,7-14,0,0
2023,OGRES NOVADS,040000,TĪNŪŽU PAGASTS,040540,75 un vec.,7,8
2023,OGRES NOVADS,040000,TOMES PAGASTS,040550,0-6,0,0
2023,OGRES NOVADS,040000,TOMES PAGASTS,040550,15-18,0,0
2023,OGRES NOVADS,040000,TOMES PAGASTS,040550,19-24,0,0
2023,OGRES NOVADS,040000,TOMES PAGASTS,040550,25-49,1,1
2023,OGRES NOVADS,040000,TOMES PAGASTS,040550,50-61,0,0
2023,OGRES NOVADS,040000,TOMES PAGASTS,040550,62-74,1,0
2023,OGRES NOVADS,040000,TOMES PAGASTS,040550,7-14,0,0
2023,OGRES NOVADS,040000,TOMES PAGASTS,040550,75 un vec.,2,3
2023,OLAINES NOVADS,041000,OLAINE,041200,0-6,1,0
2023,OLAINES NOVADS,041000,OLAINE,041200,15-18,0,0
2023,OLAINES NOVADS,041000,OLAINE,041200,19-24,0,0
2023,OLAINES NOVADS,041000,OLAINE,041200,25-49,10,6
2023,OLAINES NOVADS,041000,OLAINE,041200,50-61,10,4
2023,OLAINES NOVADS,041000,OLAINE,041200,62-74,24,10
2023,OLAINES NOVADS,041000,OLAINE,041200,7-14,0,0
2023,OLAINES NOVADS,041000,OLAINE,041200,75 un vec.,24,63
2023,OLAINES NOVADS,041000,OLAINES PAGASTS,041400,0-6,0,0
2023,OLAINES NOVADS,041000,OLAINES PAGASTS,041400,15-18,0,0
2023,OLAINES NOVADS,041000,OLAINES PAGASTS,041400,19-24,0,0
2023,OLAINES NOVADS,041000,OLAINES PAGASTS,041400,25-49,7,0
2023,OLAINES NOVADS,041000,OLAINES PAGASTS,041400,50-61,10,3
2023,OLAINES NOVADS,041000,OLAINES PAGASTS,041400,62-74,19,9
2023,OLAINES NOVADS,041000,OLAINES PAGASTS,041400,7-14,0,0
2023,OLAINES NOVADS,041000,OLAINES PAGASTS,041400,75 un vec.,13,33
2023,PREIĻU NOVADS,042000,AGLONAS PAGASTS,042400,0-6,0,0
2023,PREIĻU NOVADS,042000,AGLONAS PAGASTS,042400,15-18,0,0
2023,PREIĻU NOVADS,042000,AGLONAS PAGASTS,042400,19-24,0,0
2023,PREIĻU NOVADS,042000,AGLONAS PAGASTS,042400,25-49,1,0
2023,PREIĻU NOVADS,042000,AGLONAS PAGASTS,042400,50-61,2,1
2023,PREIĻU NOVADS,042000,AGLONAS PAGASTS,042400,62-74,4,0
2023,PREIĻU NOVADS,042000,AGLONAS PAGASTS,042400,7-14,0,0
2023,PREIĻU NOVADS,042000,AGLONAS PAGASTS,042400,75 un vec.,7,10
2023,PREIĻU NOVADS,042000,AIZKALNES PAGASTS,042410,0-6,0,0
2023,PREIĻU NOVADS,042000,AIZKALNES PAGASTS,042410,15-18,0,0
2023,PREIĻU NOVADS,042000,AIZKALNES PAGASTS,042410,19-24,0,0
2023,PREIĻU NOVADS,042000,AIZKALNES PAGASTS,042410,25-49,0,0
2023,PREIĻU NOVADS,042000,AIZKALNES PAGASTS,042410,50-61,3,0
2023,PREIĻU NOVADS,042000,AIZKALNES PAGASTS,042410,62-74,1,0
2023,PREIĻU NOVADS,042000,AIZKALNES PAGASTS,042410,7-14,0,0
2023,PREIĻU NOVADS,042000,AIZKALNES PAGASTS,042410,75 un vec.,2,4
2023,PREIĻU NOVADS,042000,GALĒNU PAGASTS,042420,0-6,0,0
2023,PREIĻU NOVADS,042000,GALĒNU PAGASTS,042420,15-18,0,0
2023,PREIĻU NOVADS,042000,GALĒNU PAGASTS,042420,19-24,0,0
2023,PREIĻU NOVADS,042000,GALĒNU PAGASTS,042420,25-49,1,0
2023,PREIĻU NOVADS,042000,GALĒNU PAGASTS,042420,50-61,4,0
2023,PREIĻU NOVADS,042000,GALĒNU PAGASTS,042420,62-74,2,2
2023,PREIĻU NOVADS,042000,GALĒNU PAGASTS,042420,7-14,0,0
2023,PREIĻU NOVADS,042000,GALĒNU PAGASTS,042420,75 un vec.,0,2
2023,PREIĻU NOVADS,042000,PELĒČU PAGASTS,042430,0-6,0,0
2023,PREIĻU NOVADS,042000,PELĒČU PAGASTS,042430,15-18,0,0
2023,PREIĻU NOVADS,042000,PELĒČU PAGASTS,042430,19-24,0,0
2023,PREIĻU NOVADS,042000,PELĒČU PAGASTS,042430,25-49,0,0
2023,PREIĻU NOVADS,042000,PELĒČU PAGASTS,042430,50-61,1,0
2023,PREIĻU NOVADS,042000,PELĒČU PAGASTS,042430,62-74,1,1
2023,PREIĻU NOVADS,042000,PELĒČU PAGASTS,042430,7-14,0,0
2023,PREIĻU NOVADS,042000,PELĒČU PAGASTS,042430,75 un vec.,4,8
2023,PREIĻU NOVADS,042000,PREIĻI,042200,0-6,0,0
2023,PREIĻU NOVADS,042000,PREIĻI,042200,15-18,0,0
2023,PREIĻU NOVADS,042000,PREIĻI,042200,19-24,0,0
2023,PREIĻU NOVADS,042000,PREIĻI,042200,25-49,2,4
2023,PREIĻU NOVADS,042000,PREIĻI,042200,50-61,11,2
2023,PREIĻU NOVADS,042000,PREIĻI,042200,62-74,14,13
2023,PREIĻU NOVADS,042000,PREIĻI,042200,7-14,1,0
2023,PREIĻU NOVADS,042000,PREIĻI,042200,75 un vec.,9,46
2023,PREIĻU NOVADS,042000,PREIĻU PAGASTS,042440,0-6,0,0
2023,PREIĻU NOVADS,042000,PREIĻU PAGASTS,042440,15-18,0,0
2023,PREIĻU NOVADS,042000,PREIĻU PAGASTS,042440,19-24,0,0
2023,PREIĻU NOVADS,042000,PREIĻU PAGASTS,042440,25-49,1,0
2023,PREIĻU NOVADS,042000,PREIĻU PAGASTS,042440,50-61,1,1
2023,PREIĻU NOVADS,042000,PREIĻU PAGASTS,042440,62-74,1,1
2023,PREIĻU NOVADS,042000,PREIĻU PAGASTS,042440,7-14,0,0
2023,PREIĻU NOVADS,042000,PREIĻU PAGASTS,042440,75 un vec.,4,4
2023,PREIĻU NOVADS,042000,RIEBIŅU PAGASTS,042450,0-6,0,0
2023,PREIĻU NOVADS,042000,RIEBIŅU PAGASTS,042450,15-18,0,0
2023,PREIĻU NOVADS,042000,RIEBIŅU PAGASTS,042450,19-24,0,0
2023,PREIĻU NOVADS,042000,RIEBIŅU PAGASTS,042450,25-49,2,0
2023,PREIĻU NOVADS,042000,RIEBIŅU PAGASTS,042450,50-61,1,1
2023,PREIĻU NOVADS,042000,RIEBIŅU PAGASTS,042450,62-74,5,2
2023,PREIĻU NOVADS,042000,RIEBIŅU PAGASTS,042450,7-14,0,0
2023,PREIĻU NOVADS,042000,RIEBIŅU PAGASTS,042450,75 un vec.,6,14
2023,PREIĻU NOVADS,042000,ROŽKALNU PAGASTS,042460,0-6,0,0
2023,PREIĻU NOVADS,042000,ROŽKALNU PAGASTS,042460,15-18,0,0
2023,PREIĻU NOVADS,042000,ROŽKALNU PAGASTS,042460,19-24,0,0
2023,PREIĻU NOVADS,042000,ROŽKALNU PAGASTS,042460,25-49,0,0
2023,PREIĻU NOVADS,042000,ROŽKALNU PAGASTS,042460,50-61,2,0
2023,PREIĻU NOVADS,042000,ROŽKALNU PAGASTS,042460,62-74,1,1
2023,PREIĻU NOVADS,042000,ROŽKALNU PAGASTS,042460,7-14,0,0
2023,PREIĻU NOVADS,042000,ROŽKALNU PAGASTS,042460,75 un vec.,2,5
2023,PREIĻU NOVADS,042000,RUŠONAS PAGASTS,042470,0-6,0,0
2023,PREIĻU NOVADS,042000,RUŠONAS PAGASTS,042470,15-18,0,0
2023,PREIĻU NOVADS,042000,RUŠONAS PAGASTS,042470,19-24,0,0
2023,PREIĻU NOVADS,042000,RUŠONAS PAGASTS,042470,25-49,1,0
2023,PREIĻU NOVADS,042000,RUŠONAS PAGASTS,042470,50-61,2,2
2023,PREIĻU NOVADS,042000,RUŠONAS PAGASTS,042470,62-74,4,5
2023,PREIĻU NOVADS,042000,RUŠONAS PAGASTS,042470,7-14,0,0
2023,PREIĻU NOVADS,042000,RUŠONAS PAGASTS,042470,75 un vec.,4,8
2023,PREIĻU NOVADS,042000,SAUNAS PAGASTS,042480,0-6,0,0
2023,PREIĻU NOVADS,042000,SAUNAS PAGASTS,042480,15-18,0,0
2023,PREIĻU NOVADS,042000,SAUNAS PAGASTS,042480,19-24,0,0
2023,PREIĻU NOVADS,042000,SAUNAS PAGASTS,042480,25-49,1,0
2023,PREIĻU NOVADS,042000,SAUNAS PAGASTS,042480,50-61,1,0
2023,PREIĻU NOVADS,042000,SAUNAS PAGASTS,042480,62-74,4,0
2023,PREIĻU NOVADS,042000,SAUNAS PAGASTS,042480,7-14,0,0
2023,PREIĻU NOVADS,042000,SAUNAS PAGASTS,042480,75 un vec.,2,5
2023,PREIĻU NOVADS,042000,SILAJĀŅU PAGASTS,042490,0-6,0,0
2023,PREIĻU NOVADS,042000,SILAJĀŅU PAGASTS,042490,15-18,0,0
2023,PREIĻU NOVADS,042000,SILAJĀŅU PAGASTS,042490,19-24,0,0
2023,PREIĻU NOVADS,042000,SILAJĀŅU PAGASTS,042490,25-49,1,0
2023,PREIĻU NOVADS,042000,SILAJĀŅU PAGASTS,042490,50-61,1,0
2023,PREIĻU NOVADS,042000,SILAJĀŅU PAGASTS,042490,62-74,1,0
2023,PREIĻU NOVADS,042000,SILAJĀŅU PAGASTS,042490,7-14,0,0
2023,PREIĻU NOVADS,042000,SILAJĀŅU PAGASTS,042490,75 un vec.,2,3
2023,PREIĻU NOVADS,042000,SĪĻUKALNA PAGASTS,042500,0-6,0,0
2023,PREIĻU NOVADS,042000,SĪĻUKALNA PAGASTS,042500,15-18,0,0
2023,PREIĻU NOVADS,042000,SĪĻUKALNA PAGASTS,042500,19-24,0,0
2023,PREIĻU NOVADS,042000,SĪĻUKALNA PAGASTS,042500,25-49,0,0
2023,PREIĻU NOVADS,042000,SĪĻUKALNA PAGASTS,042500,50-61,1,0
